customer_age,customer_tenure_years,vehicle_age,claim_amount,number_of_previous_claims,days_since_last_claim,incident_hour,incident_day_of_week,fraud_label,claim_amount_to_vehicle_age,claim_frequency_score,night_flag,high_risk_vehicle,vehicle_type_sedan,vehicle_type_suv,vehicle_type_truck,claim_type_fire,claim_type_other,claim_type_theft,claim_type_vandalism,tenure_bucket_mid,tenure_bucket_veteran
27,10,13,1245.0,2,1042,10,0,0,88.92857142857143,0.18181818181818182,0,0,False,True,False,False,False,True,False,False,True
57,26,12,1324.0,5,981,19,4,0,101.84615384615384,0.18518518518518517,0,0,True,False,False,False,True,False,False,False,True
24,27,11,2488.0,3,1154,2,0,0,207.33333333333334,0.10714285714285714,1,1,False,False,True,True,False,False,False,False,True
61,28,6,21692.0,2,3100,11,6,0,3098.8571428571427,0.06896551724137931,0,1,False,False,False,False,True,False,False,False,True
60,10,2,1172.0,3,3301,10,3,0,390.6666666666667,0.2727272727272727,0,1,False,False,True,False,False,False,True,False,True
23,6,8,1122.0,0,2527,8,2,0,124.66666666666667,0.0,0,0,False,True,False,False,False,False,True,False,True
68,17,5,960.0,2,533,12,6,0,160.0,0.1111111111111111,0,0,False,True,False,False,True,False,False,False,True
45,27,11,5628.0,1,3451,15,5,1,469.0,0.03571428571428571,0,0,False,True,False,True,False,False,False,False,True
70,27,15,2860.0,1,3093,22,2,0,178.75,0.03571428571428571,1,0,True,False,False,False,False,False,True,False,True
20,17,11,1217.0,2,278,19,6,0,101.41666666666667,0.1111111111111111,0,1,False,False,True,False,False,True,False,False,True
30,4,11,2074.0,3,1413,5,3,0,172.83333333333334,0.6,1,1,False,False,True,False,False,True,False,True,False
51,12,0,1351.0,3,2830,23,4,0,1351.0,0.23076923076923078,1,0,True,False,False,True,False,False,False,False,True
30,21,12,4007.0,5,325,11,6,0,308.2307692307692,0.22727272727272727,0,1,False,False,False,False,True,False,False,False,True
40,16,8,43668.0,1,278,10,5,1,4852.0,0.058823529411764705,0,1,False,False,True,False,False,False,False,False,True
62,10,2,5171.0,4,2211,0,4,0,1723.6666666666667,0.36363636363636365,1,0,True,False,False,True,False,False,False,False,True
27,10,4,2716.0,3,1228,16,4,1,543.2,0.2727272727272727,0,1,False,False,False,False,False,True,False,False,True
63,1,15,1533.0,5,1611,21,4,0,95.8125,2.5,0,0,True,False,False,False,True,False,False,False,False
24,8,18,778.0,5,2739,7,6,0,40.94736842105263,0.5555555555555556,0,0,True,False,False,True,False,False,False,False,True
29,20,10,6209.0,4,1988,20,4,0,564.4545454545455,0.19047619047619047,0,0,True,False,False,False,False,False,False,False,True
57,7,19,5880.0,2,2595,2,2,0,294.0,0.25,1,0,False,True,False,False,False,False,False,False,True
71,29,3,1870.0,3,460,23,0,0,467.5,0.1,1,0,True,False,False,False,False,False,True,False,True
29,2,5,10030.0,3,7,6,5,0,1671.6666666666667,1.0,0,1,False,False,False,False,False,True,False,True,False
38,17,18,3045.0,4,918,11,3,0,160.26315789473685,0.2222222222222222,0,0,True,False,False,False,False,False,False,False,True
79,14,3,6469.0,1,737,0,2,1,1617.25,0.06666666666666667,1,0,True,False,False,False,False,False,False,False,True
84,24,13,4009.0,5,1182,21,6,1,286.35714285714283,0.2,0,0,False,True,False,False,False,False,False,False,True
56,26,4,2497.0,4,2841,12,1,0,499.4,0.14814814814814814,0,0,True,False,False,False,False,True,False,False,True
47,16,6,1147.0,0,554,23,0,0,163.85714285714286,0.0,1,0,False,True,False,False,False,False,True,False,True
41,18,9,2577.0,1,460,8,5,0,257.7,0.05263157894736842,0,0,True,False,False,False,True,False,False,False,True
59,20,7,6919.0,1,732,1,6,0,864.875,0.047619047619047616,1,1,False,False,False,True,False,False,False,False,True
57,15,17,1793.0,3,1191,16,5,0,99.61111111111111,0.1875,0,0,False,True,False,False,True,False,False,False,True
37,5,19,4627.0,1,720,3,6,1,231.35,0.16666666666666666,1,0,True,False,False,False,False,False,True,True,False
19,12,10,1010.0,1,671,14,6,0,91.81818181818181,0.07692307692307693,0,0,True,False,False,False,False,False,False,False,True
28,7,10,6503.0,1,2115,0,4,0,591.1818181818181,0.125,1,0,True,False,False,False,False,False,True,False,True
82,13,1,4076.0,0,406,4,6,0,2038.0,0.0,1,1,False,False,False,False,False,True,False,False,True
46,18,4,896.0,2,561,15,2,0,179.2,0.10526315789473684,0,0,False,True,False,False,True,False,False,False,True
50,6,0,2383.0,1,3053,16,5,1,2383.0,0.14285714285714285,0,0,True,False,False,False,True,False,False,False,True
49,7,17,7566.0,3,66,3,0,1,420.3333333333333,0.375,1,0,True,False,False,False,False,False,False,False,True
70,24,4,846.0,1,223,4,3,0,169.2,0.04,1,1,False,False,True,False,False,False,False,False,True
22,11,6,1022.0,1,253,20,2,0,146.0,0.08333333333333333,0,0,True,False,False,True,False,False,False,False,True
23,5,16,2781.0,5,1956,0,6,0,163.58823529411765,0.8333333333333334,1,0,False,True,False,False,False,False,True,True,False
36,21,14,25168.0,4,2535,5,3,0,1677.8666666666666,0.18181818181818182,1,1,False,False,True,True,False,False,False,False,True
50,21,12,1521.0,1,2528,23,1,0,117.0,0.045454545454545456,1,0,True,False,False,False,False,False,False,False,True
62,24,0,4892.0,0,2518,13,3,1,4892.0,0.0,0,0,False,True,False,False,False,False,True,False,True
50,22,11,3867.0,5,210,0,0,0,322.25,0.21739130434782608,1,0,True,False,False,False,False,False,True,False,True
47,29,11,1653.0,4,1257,21,0,0,137.75,0.13333333333333333,0,0,True,False,False,False,True,False,False,False,True
80,17,6,3502.0,2,2312,8,3,0,500.2857142857143,0.1111111111111111,0,1,False,False,False,False,False,True,False,False,True
28,8,14,1905.0,4,2489,17,4,0,127.0,0.4444444444444444,0,0,False,True,False,False,False,False,False,False,True
56,25,18,2084.0,1,1219,15,4,0,109.6842105263158,0.038461538461538464,0,1,False,False,True,False,False,False,True,False,True
54,7,5,566.0,2,3090,8,0,0,94.33333333333333,0.25,0,0,False,True,False,False,False,False,True,False,True
49,8,6,2909.0,2,3042,8,4,0,415.57142857142856,0.2222222222222222,0,0,True,False,False,True,False,False,False,False,True
72,24,6,7325.0,4,2794,13,0,0,1046.4285714285713,0.16,0,0,False,True,False,False,False,False,True,False,True
35,26,16,3157.0,1,2911,9,5,0,185.7058823529412,0.037037037037037035,0,0,False,True,False,False,False,False,False,False,True
81,10,1,8871.0,2,3559,4,0,0,4435.5,0.18181818181818182,1,0,True,False,False,False,False,False,False,False,True
40,21,17,5326.0,5,2897,17,0,0,295.8888888888889,0.22727272727272727,0,0,True,False,False,True,False,False,False,False,True
54,27,15,2809.0,1,2136,16,3,0,175.5625,0.03571428571428571,0,0,False,True,False,False,True,False,False,False,True
52,23,9,1591.0,0,1455,14,5,0,159.1,0.0,0,0,False,True,False,True,False,False,False,False,True
74,0,11,1833.0,4,1321,17,5,0,152.75,4.0,0,0,True,False,False,False,False,False,True,False,False
47,19,17,685.0,5,3002,12,4,0,38.05555555555556,0.25,0,1,False,False,True,False,True,False,False,False,True
37,5,15,2282.0,2,1080,22,1,0,142.625,0.3333333333333333,1,0,True,False,False,False,False,True,False,True,False
19,25,5,3450.0,0,2299,21,6,0,575.0,0.0,0,0,True,False,False,True,False,False,False,False,True
42,2,1,16571.0,3,1834,23,0,1,8285.5,1.0,1,0,True,False,False,False,False,False,True,True,False
73,29,13,5056.0,1,1382,2,2,0,361.14285714285717,0.03333333333333333,1,1,False,False,True,False,False,False,False,False,True
18,5,2,1255.0,3,1645,2,5,0,418.3333333333333,0.5,1,0,True,False,False,True,False,False,False,True,False
78,12,1,707.0,0,294,11,4,0,353.5,0.0,0,0,True,False,False,True,False,False,False,False,True
54,7,19,2425.0,4,2589,16,5,0,121.25,0.5,0,0,True,False,False,False,False,True,False,False,True
27,24,9,6713.0,4,243,5,5,0,671.3,0.16,1,0,False,True,False,False,False,True,False,False,True
38,11,13,2391.0,3,269,2,6,0,170.78571428571428,0.25,1,1,False,False,True,True,False,False,False,False,True
55,22,4,5126.0,3,917,0,3,0,1025.2,0.13043478260869565,1,0,True,False,False,False,True,False,False,False,True
39,2,2,2487.0,1,1939,13,5,0,829.0,0.3333333333333333,0,1,False,False,False,True,False,False,False,True,False
25,13,1,6106.0,5,1093,23,1,0,3053.0,0.35714285714285715,1,0,True,False,False,False,True,False,False,False,True
62,27,7,603.0,1,3212,11,1,0,75.375,0.03571428571428571,0,0,True,False,False,False,False,False,True,False,True
63,27,0,14827.0,2,3385,17,0,0,14827.0,0.07142857142857142,0,0,False,True,False,False,False,False,False,False,True
25,6,8,980.0,5,1435,1,1,0,108.88888888888889,0.7142857142857143,1,0,False,True,False,False,True,False,False,False,True
36,11,6,6593.0,0,3649,5,0,0,941.8571428571429,0.0,1,0,True,False,False,True,False,False,False,False,True
34,12,10,2271.0,0,324,16,5,0,206.45454545454547,0.0,0,0,False,True,False,True,False,False,False,False,True
62,16,11,2655.0,4,524,9,3,0,221.25,0.23529411764705882,0,0,True,False,False,False,False,False,True,False,True
66,16,6,2342.0,2,1267,0,3,0,334.57142857142856,0.11764705882352941,1,0,False,True,False,False,False,False,False,False,True
66,3,9,3849.0,3,3441,5,4,0,384.9,0.75,1,0,False,True,False,False,False,True,False,True,False
80,22,1,4710.0,3,1838,19,2,0,2355.0,0.13043478260869565,0,1,False,False,False,False,False,False,True,False,True
69,6,6,8590.0,4,2578,16,3,0,1227.142857142857,0.5714285714285714,0,0,True,False,False,False,False,False,True,False,True
39,9,19,12185.0,3,2382,19,0,1,609.25,0.3,0,0,False,True,False,False,False,True,False,False,True
25,25,19,4154.0,2,1819,8,4,0,207.7,0.07692307692307693,0,0,False,True,False,True,False,False,False,False,True
59,20,9,16542.0,3,3400,22,6,0,1654.2,0.14285714285714285,1,0,True,False,False,False,False,False,True,False,True
79,11,18,3271.0,4,3484,22,0,0,172.1578947368421,0.3333333333333333,1,0,True,False,False,True,False,False,False,False,True
83,27,10,8756.0,2,1635,8,0,0,796.0,0.07142857142857142,0,1,False,False,False,True,False,False,False,False,True
33,11,2,4577.0,1,2604,4,0,0,1525.6666666666667,0.08333333333333333,1,0,True,False,False,True,False,False,False,False,True
33,16,17,1721.0,2,2277,23,4,0,95.61111111111111,0.11764705882352941,1,1,False,False,True,False,False,True,False,False,True
20,7,8,3573.0,5,2166,8,5,1,397.0,0.625,0,0,True,False,False,True,False,False,False,False,True
27,5,12,4930.0,0,370,11,5,0,379.2307692307692,0.0,0,1,False,False,True,False,False,False,True,True,False
55,14,12,2887.0,1,764,22,5,0,222.07692307692307,0.06666666666666667,1,0,True,False,False,False,False,False,True,False,True
54,16,6,4505.0,5,3613,6,4,0,643.5714285714286,0.29411764705882354,0,1,False,False,False,False,False,False,True,False,True
42,24,14,7082.0,4,892,21,4,0,472.1333333333333,0.16,0,0,False,True,False,True,False,False,False,False,True
38,11,10,2912.0,0,2378,3,1,0,264.72727272727275,0.0,1,0,True,False,False,False,False,False,True,False,True
73,26,7,157.0,1,3326,7,5,0,19.625,0.037037037037037035,0,0,False,True,False,False,False,False,True,False,True
48,18,5,15967.0,4,2198,9,1,0,2661.1666666666665,0.21052631578947367,0,0,False,True,False,False,False,True,False,False,True
72,2,14,2214.0,4,784,11,6,1,147.6,1.3333333333333333,0,0,True,False,False,True,False,False,False,True,False
82,22,4,1309.0,4,3137,5,0,0,261.8,0.17391304347826086,1,0,True,False,False,False,False,False,True,False,True
39,17,2,969.0,5,117,21,6,0,323.0,0.2777777777777778,0,0,False,True,False,False,False,False,True,False,True
31,11,17,2129.0,3,2639,15,3,0,118.27777777777777,0.25,0,0,False,True,False,True,False,False,False,False,True
81,14,6,1698.0,5,971,16,4,0,242.57142857142858,0.3333333333333333,0,0,True,False,False,False,False,True,False,False,True
60,9,12,1427.0,3,2337,17,1,0,109.76923076923077,0.3,0,1,False,False,True,False,True,False,False,False,True
37,18,14,1507.0,2,1754,15,2,0,100.46666666666667,0.10526315789473684,0,0,True,False,False,True,False,False,False,False,True
59,17,16,5063.0,3,2077,15,6,0,297.8235294117647,0.16666666666666666,0,0,True,False,False,True,False,False,False,False,True
52,13,12,22706.0,2,1394,15,0,0,1746.6153846153845,0.14285714285714285,0,0,False,True,False,True,False,False,False,False,True
78,8,14,6772.0,3,1930,17,1,0,451.46666666666664,0.3333333333333333,0,0,True,False,False,False,False,False,True,False,True
35,11,16,9160.0,5,3415,22,4,0,538.8235294117648,0.4166666666666667,1,0,True,False,False,False,False,True,False,False,True
84,14,18,2044.0,5,3016,4,5,0,107.57894736842105,0.3333333333333333,1,0,False,True,False,False,True,False,False,False,True
80,14,0,3310.0,3,1527,12,3,0,3310.0,0.2,0,0,True,False,False,False,False,False,False,False,True
30,9,14,4566.0,0,3435,4,0,0,304.4,0.0,1,0,True,False,False,False,False,False,False,False,True
29,17,3,1541.0,3,3245,4,1,0,385.25,0.16666666666666666,1,0,False,True,False,True,False,False,False,False,True
53,6,17,1947.0,1,2289,22,6,0,108.16666666666667,0.14285714285714285,1,0,False,True,False,False,True,False,False,False,True
21,15,0,7006.0,1,2170,11,1,0,7006.0,0.0625,0,1,False,False,True,False,False,False,False,False,True
38,3,4,8869.0,5,130,16,4,0,1773.8,1.25,0,0,False,True,False,False,False,False,True,True,False
47,14,3,3189.0,2,1913,17,6,0,797.25,0.13333333333333333,0,0,True,False,False,False,False,True,False,False,True
82,23,12,902.0,4,776,0,2,0,69.38461538461539,0.16666666666666666,1,0,True,False,False,False,False,False,False,False,True
84,24,0,2218.0,2,584,11,0,0,2218.0,0.08,0,1,False,False,True,False,False,True,False,False,True
28,20,0,705.0,3,3132,4,5,0,705.0,0.14285714285714285,1,0,True,False,False,False,False,False,True,False,True
77,22,10,3214.0,3,989,7,5,0,292.1818181818182,0.13043478260869565,0,0,True,False,False,False,False,False,True,False,True
24,1,19,3848.0,5,2246,4,4,0,192.4,2.5,1,1,False,False,True,False,True,False,False,False,False
68,10,10,2274.0,1,3165,15,6,0,206.72727272727272,0.09090909090909091,0,0,False,True,False,False,True,False,False,False,True
74,19,8,3796.0,3,2182,3,5,0,421.77777777777777,0.15,1,0,False,True,False,False,False,False,False,False,True
77,24,13,4523.0,2,2846,10,4,0,323.07142857142856,0.08,0,0,True,False,False,False,True,False,False,False,True
32,17,11,3854.0,2,2829,7,2,0,321.1666666666667,0.1111111111111111,0,0,True,False,False,False,False,False,False,False,True
77,25,7,896.0,5,1633,23,0,1,112.0,0.19230769230769232,1,0,True,False,False,False,True,False,False,False,True
25,8,11,2314.0,0,3364,18,5,0,192.83333333333334,0.0,0,0,False,True,False,False,False,False,True,False,True
52,4,0,4491.0,3,3317,8,5,0,4491.0,0.6,0,0,True,False,False,False,True,False,False,True,False
49,2,4,14454.0,2,1232,7,4,0,2890.8,0.6666666666666666,0,0,True,False,False,False,False,False,False,True,False
39,17,13,2271.0,5,2990,17,4,0,162.21428571428572,0.2777777777777778,0,0,True,False,False,False,False,False,False,False,True
19,19,6,5171.0,1,668,15,5,0,738.7142857142857,0.05,0,0,False,True,False,False,True,False,False,False,True
69,8,1,7174.0,1,409,13,1,0,3587.0,0.1111111111111111,0,0,False,True,False,False,False,True,False,False,True
40,23,2,2449.0,0,1934,1,0,0,816.3333333333334,0.0,1,0,True,False,False,False,False,True,False,False,True
62,22,17,9399.0,2,2211,1,4,0,522.1666666666666,0.08695652173913043,1,0,True,False,False,False,False,True,False,False,True
45,10,6,9919.0,0,2129,15,6,0,1417.0,0.0,0,0,True,False,False,False,False,False,False,False,True
43,7,0,11854.0,3,2915,11,0,0,11854.0,0.375,0,0,True,False,False,False,False,False,False,False,True
77,22,14,4715.0,1,1426,19,0,0,314.3333333333333,0.043478260869565216,0,0,False,True,False,False,False,False,False,False,True
24,20,10,31576.0,2,2950,0,4,0,2870.5454545454545,0.09523809523809523,1,0,True,False,False,False,True,False,False,False,True
67,5,9,1611.0,3,3292,4,2,0,161.1,0.5,1,0,False,True,False,False,False,False,False,True,False
68,7,17,24936.0,4,333,18,6,0,1385.3333333333333,0.5,0,1,False,False,True,False,True,False,False,False,True
43,14,6,6427.0,0,1639,23,3,0,918.1428571428571,0.0,1,1,False,False,False,False,False,True,False,False,True
35,15,11,11389.0,0,819,17,3,0,949.0833333333334,0.0,0,1,False,False,False,False,False,False,True,False,True
18,4,14,2165.0,1,2396,0,0,0,144.33333333333334,0.2,1,0,True,False,False,False,False,True,False,True,False
80,28,12,6936.0,3,1507,1,6,0,533.5384615384615,0.10344827586206896,1,0,True,False,False,False,True,False,False,False,True
81,11,4,12419.0,5,1027,21,2,1,2483.8,0.4166666666666667,0,0,True,False,False,False,False,False,False,False,True
34,11,13,1005.0,0,918,11,3,0,71.78571428571429,0.0,0,0,False,True,False,False,False,False,True,False,True
20,1,14,2532.0,0,1294,11,4,0,168.8,0.0,0,0,True,False,False,False,True,False,False,False,False
26,26,2,350.0,3,397,23,6,0,116.66666666666667,0.1111111111111111,1,0,True,False,False,True,False,False,False,False,True
22,7,3,2494.0,5,381,5,5,0,623.5,0.625,1,0,True,False,False,True,False,False,False,False,True
73,29,13,1318.0,4,2295,6,5,0,94.14285714285714,0.13333333333333333,0,0,True,False,False,False,False,False,False,False,True
77,14,2,2398.0,3,3441,16,0,0,799.3333333333334,0.2,0,0,False,True,False,False,True,False,False,False,True
28,26,17,55473.0,0,1852,21,0,0,3081.8333333333335,0.0,0,0,False,True,False,False,True,False,False,False,True
68,5,2,16611.0,3,3384,8,5,0,5537.0,0.5,0,0,False,True,False,True,False,False,False,True,False
30,4,19,707.0,2,565,3,6,0,35.35,0.4,1,1,False,False,False,False,False,False,True,True,False
42,24,13,5196.0,2,3552,1,4,0,371.14285714285717,0.08,1,0,True,False,False,False,False,False,True,False,True
58,24,8,6627.0,2,2140,0,6,1,736.3333333333334,0.08,1,0,True,False,False,False,False,True,False,False,True
66,16,5,2126.0,3,2714,8,2,0,354.3333333333333,0.17647058823529413,0,0,True,False,False,False,False,False,False,False,True
76,0,6,3563.0,4,226,12,2,1,509.0,4.0,0,0,False,True,False,False,False,False,False,False,False
21,28,14,3928.0,1,2204,11,1,0,261.8666666666667,0.034482758620689655,0,0,False,True,False,False,True,False,False,False,True
31,11,15,775.0,0,1398,5,5,0,48.4375,0.0,1,0,True,False,False,False,False,False,True,False,True
36,28,4,1063.0,0,3279,16,4,0,212.6,0.0,0,1,False,False,False,False,False,False,False,False,True
38,26,10,3541.0,2,2892,21,1,0,321.90909090909093,0.07407407407407407,0,0,True,False,False,False,True,False,False,False,True
84,25,19,3293.0,3,3154,5,6,0,164.65,0.11538461538461539,1,0,True,False,False,False,True,False,False,False,True
70,20,5,1468.0,4,3248,16,0,0,244.66666666666666,0.19047619047619047,0,0,False,True,False,True,False,False,False,False,True
39,20,13,1347.0,2,2630,13,5,0,96.21428571428571,0.09523809523809523,0,1,False,False,False,True,False,False,False,False,True
83,15,3,2725.0,3,895,16,1,0,681.25,0.1875,0,0,False,True,False,False,True,False,False,False,True
51,0,16,7231.0,5,1032,0,5,0,425.3529411764706,5.0,1,1,False,False,False,False,True,False,False,False,False
51,11,3,2761.0,4,3137,16,3,0,690.25,0.3333333333333333,0,0,True,False,False,False,False,True,False,False,True
47,21,5,15104.0,4,2195,17,1,0,2517.3333333333335,0.18181818181818182,0,0,False,True,False,True,False,False,False,False,True
